q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
0.18018,-2.36594,-2.60269,69.7134,151.099,152.035,157.488,159.152,157.646,148.377,151.552,177.379,152.687,163.284,161.509,170.46,161.609,149.923,157.632,164.722,158.538,174.255,152.063,153.226,159.543,171.176,159.016,170.846,154.805,146.449,173.79,150.823,156.837,157.187,153.835,155.232,166.611,164.101,167.622,179.243,148.519,148.805,156.647,163.555,159.599,150.738,156.559,155.415,158.538,161.922,158.655,155.438,150.085,163.695,152.268,165.534,168.261,157.886,168.189,156.018,160.949,155.901,158.818,155.875,161.733,157.303,158.486,151.474,146.828,162.532,167.328,160.297,168.9,156.745,153.968,144.883,163.634,152.435,156.373,163.169,147.161,161.455,143.837,154.783,156.69,160.131,153.602,169.206,173.069,163.169,157.022,161.404,166.005,150.823,158.021,151.203,144.367,162.647,163.579,156.438,156.815,143.316,149.533,164.647,150.542,152.6,154.971,155.46,147.601,145.052,154.23,153.456,155.205,143.053,158.189,153.717,159.239,155.088,151.452,156.932,176.098,151.358,161.753,162.107,150.556,148.474,151.802,154.766,144.47,166.862,164.101,152.122,144.734,159.081,154.949,142.323,160.791,156.997,145.349,156.254,160.314,160.015,148.969,154.483,149.259,151.969,141.995,158.798,154.347,147.922,137.931,158.045,165.656,146.988,144.068,153.335,143.106,144.649,144.999,140.347,148.444,138.685,153.717,166.862,147.804,148.077,153.458,151.27,161.189,151.669,153.897,156.763,156.625
0.180555,10.9752,-9.20212,67.3209,140.455,152.118,150.91,150.875,165.363,160.267,156.315,160.384,147.619,168.589,157.086,155.63,159.74,138.522,160.789,156.424,152.787,168.84,148.404,169.924,148.652,160.576,148.256,161.188,159.356,146.384,149.876,153.592,154.951,154.951,155.099,161.305,152.582,151.601,172.832,149.61,159.622,152.731,158.978,152.118,152.586,160.177,151.164,145.286,156.081,167.451,141.057,147.332,164.895,160.086,144.044,147.788,160.107,153.661,160.605,150.041,151.33,170.626,139.479,146.619,164.093,147.449,151.007,151.786,152.614,146.533,154.716,147.321,155.027,157.318,156.753,157.456,163.305,157.322,159.175,153.708,162.1,157.949,133.901,158.162,152.235,146.516,160.476,156.919,170.573,151.718,162.524,156.983,165.809,152.537,150.188,154.559,148.747,175.213,156.474,158.418,144.725,157.905,147.382,143.581,157.647,145.077,161.503,168.589,146.25,153.288,152.803,154.482,139.01,162.901,145.311,141.271,154.547,171.126,142.991,153.403,152.42,160.694,158.97,163.883,148.512,172.436,156.681,155.447,138.077,141.003,138.134,158.77,143.141,163.423,154.927,154.163,160.562,150.312,143.988,147.8,146.132,144.285,160.372,139.8,154.131,148.184,151.725,143.436,157.836,155.815,145.896,150.664,141.76,149.737,145.98,151.775,139.866,159.658,159.564,137.795,145.573,137.41,146.426,142.409,155.602,150.48,149.573,162.829,164.716,154.207,149.076,173.032,153.547
0.18093,-1.62628,-5.6795,59.0626,153.611,150.691,140.158,154.848,163.291,165.223,150.672,156.872,160.283,176.181,156.976,154.68,180.398,160.547,152.207,154.061,155.593,160.077,154.128,147.55,157.441,157.766,168.084,167.915,151.941,159.27,165.133,164.517,160.003,148.702,154.041,148.969,153.031,156.99,177.729,169.222,157.264,171.749,153.343,147.048,153.041,155.139,162.194,159.389,157.256,169.026,149.82,165.771,157.3,143.491,167.731,158.8,148.231,145.287,166.983,153.306,151.181,152.954,152.469,136.118,160.121,151.88,151.692,143.757,151.309,165.64,153.882,151.748,171.247,162.974,147.932,156.519,157.431,170.033,152.453,153.46,168.126,170.086,149.349,153.801,177.015,162.148,151.692,163.402,160.636,158.754,153.119,149.246,157.714,146.404,149.814,143.735,173.705,148.909,146.493,157.007,167.635,158.846,145.351,150.114,164.241,150.554,150.722,161.441,162.218,157.272,157.608,148.938,140.461,169.52,161.841,152.264,148.759,167.891,159.622,151.147,141.816,146.936,153.119,140.497,142.926,157.324,164.206,142.026,148.576,151.056,148.521,131.086,153.893,160.969,156.918,153.336,149.593,153.579,154.167,147.524,156.918,167.219,143.729,147.614,137.518,142.732,143.73,147.143,150.436,147.016,142.441,155.343,163.605,140.63,151.344,146.553,134.746,143.59,141.463,155.567,146.818,148.725,154.264,144.934,158.539,147.166,163.291,142.144,140.17,164.663,145.285,165.223,148.792
0.181305,-0.103821,0.135834,55.1914,135.309,156.489,152.184,145.928,139.983,153.836,156.589,150.525,154.783,169.56,153.361,160.151,179.369,146.659,162.875,168.771,166.757,149.378,148.723,162.188,156.063,156.032,145.5,170.025,157.99,158.616,151.269,127.818,142.774,150.942,153.716,161.506,154.348,163.298,165.907,152.299,155.753,146.715,166.728,137.465,148.1,134.246,173.613,158.601,155.407,153.369,135.835,156.743,152.385,165.717,166.297,169.369,151.416,165.028,150.826,153.212,168.374,163.133,143.13,153.063,154.967,152.836,149.465,144.314,166.204,149.786,153.902,151.527,163.8,149.995,142.01,158.803,147.505,153.815,157.559,154.428,154.375,162.018,143.062,164.485,154.834,146.556,157.021,158.956,151.589,135.623,156.805,158.219,165.809,153.363,144.388,171.248,151.655,161.573,163.015,167.704,150.559,151.418,148.992,154.257,155.677,155.761,156.519,159.955,139.427,158.734,161.909,142.538,146.917,142.625,150.323,136.185,167.586,138.986,150.817,169.033,154.664,147.628,138.629,155.708,133.276,160.086,147.744,148.135,128.011,130.346,161.406,167.112,153.094,148.573,134.572,149.229,146.614,150.17,132.312,149.285,158.73,145.608,134.734,139.782,140.881,154.17,165.654,165.244,155.88,150.312,141.93,153.245,149.104,161.188,146.741,143.087,150.967,140.374,148.159,146.395,153.901,138.565,149.792,155.559,151.711,146.091,153.802,170.616,159.987,146.067,140.773,155.965,154.119
0.18168,-0.385254,0.451508,66.3073,141.173,152.475,148.765,164.636,155.097,165.749,149.861,163.273,151.242,154.738,155.01,146.082,153.383,154.46,160.254,167.432,141.794,152.455,162.872,166.405,157.002,154.375,156.364,165.261,145.811,159.781,166.956,151.243,159.334,158.507,155.952,154.406,144.428,156.667,156.775,158.554,167.112,161.458,163.862,153.182,153.064,160.826,170.375,163.089,159.175,156.917,153.727,150.598,150.386,160.844,136.566,153.889,144.223,145.522,163.016,134.13,142.086,156.982,152.25,152.003,156.027,148.709,143.707,156.854,160.634,156.511,156.381,158.013,172.026,158.996,157.375,152.658,157.932,167.621,149.981,160.678,147.528,166.132,145.929,140.464,150.118,153.674,151.477,151.964,168.58,145.934,137.659,143.73,141.44,143.93,145.119,155.992,161.36,166.158,147.441,153.018,143.838,161.479,159.249,163.346,152.605,152.219,152.977,166.327,147.145,154.95,149.626,140.092,143.397,148.562,146.796,145.91,151.482,145.64,158.484,155.884,146.525,163.111,153.145,156.294,153.202,152.164,155.892,146.972,130.792,145.403,154.191,144.984,149.208,155.33,152.814,149.594,158.354,150.535,152.186,147.528,160.49,157.577,159.264,141.358,144.813,150.984,148.555,147.972,147.032,149.85,153.516,170.704,154.554,156.444,150.062,141.818,149.679,142.882,147.115,141.705,145.876,145.556,129.744,131.828,147.82,152.593,144.26,157.12,148.176,143.967,141.28,139.212,154.124
0.182056,1.98676,-4.08667,63.1858,154.657,145.156,139.213,154.355,146.949,156.966,151.007,160.608,169.42,156.702,150.031,149.131,159.837,152.534,159.719,158.985,159.927,146.779,150.704,143.312,155.067,146.806,178.026,165.293,142.155,156.426,149.598,142.28,146.806,152.333,155.309,150.835,158.895,148.272,154.018,148.859,149.58,162.79,136.758,148.208,147.387,150.185,165.452,149.58,141.377,143.568,160.398,156.566,151.056,142.66,145.861,137.056,158.683,159.976,157.88,161.734,173.429,153.638,144.689,147.856,145.16,142.573,149.679,145.277,169.713,157.041,158.566,149.969,159.698,155.288,144.747,153.323,160.236,148.249,139.237,143.455,147.041,160.516,148.157,140.713,151.261,155.759,153.433,160.898,148.507,157.554,155.454,142.664,149.335,149.799,137.247,158.054,154.228,143.838,138.97,149.922,143.954,154.699,171.261,152.804,143.866,151.359,161.734,141.271,143.131,150.674,156.644,158.33,145.277,148.426,155.822,145.193,150.511,153.392,139.404,150.66,145.569,141.279,165.877,144.371,151.872,138.611,149.852,142.137,151.378,148.453,140.399,152.159,145.541,149.045,152.307,155.661,156.418,148.154,150.387,144.337,151.484,144.215,148.526,142.307,150.804,149.777,142.312,146.66,152.064,141.726,135.152,157.201,145.568,157.573,138.638,144.893,138.735,141.351,123.011,144.049,132.224,140.73,149.66,150.099,150.04,138.465,149.531,143.077,141.222,138.675,156.543,148.155,147.482
0.182431,-0.476685,9.09158,61.3694,145.197,157.544,155.617,148.884,151.68,151.831,153.752,159.501,144.161,150.715,146.646,149.385,152.553,142.428,143.713,146.988,162.474,151.747,170.42,168.18,166.33,167.013,157.78,155.114,135.64,169.335,147.264,153.719,141.855,147.997,150.652,151.1,143.95,152.067,155.237,157.967,158.592,159.93,154.073,141.391,151.296,144.787,166.02,166.763,141.13,157.154,158.454,141.028,149.088,152.576,144.339,148.465,156.501,151.421,157.104,145.434,162.902,140.602,160.517,152.121,154.139,150.831,159.37,153.784,155.216,151.327,141.737,136.439,164.132,157.222,156.551,151.713,163.848,151.808,158.026,137.787,157.564,157.509,149.825,157.484,167.802,158.879,136.515,158.119,156.669,164.103,145.214,153.38,141.432,148.054,149.003,156.819,143.025,135.797,149.205,143.205,160.965,135.689,153.95,149.178,137.84,136.176,150.266,148.349,152.458,151.177,143.489,138.784,138.312,155.884,160.122,157.593,149.352,155.201,162.379,152.812,159.383,169.847,147.139,153.815,124.567,168.101,165.09,148.975,139.269,156.973,156.433,141.432,152.505,153.199,155.53,152.891,157.645,146.402,140.148,152.367,145.014,160.416,158.444,143.477,136.658,146.614,143.725,146.786,140.658,135.717,149.387,152.893,140.486,146.397,154.781,148.202,150.738,134.395,141.328,146.764,149.886,131.998,142.363,148.823,151.007,151.885,150.03,158.301,145.222,143.607,135.26,145.576,144.636
0.182806,1.1709,5.35452,65.5892,132.629,146.213,156.313,142.166,141.298,149.812,153.618,154.175,153.35,153.307,144.042,154.925,145.562,156.33,148.43,147.688,148.16,152.675,147.541,144.714,151.559,148.458,161.414,150.969,145.916,159.882,155.033,165.262,155.423,156.368,158.877,155.806,152.918,153.94,166.454,165.144,145.444,156.14,153.586,143.384,143.855,135.58,147.723,153.491,150.671,137.883,151.233,160.617,145.421,152.445,161.178,148.452,147.632,144.917,151.416,146.01,148.223,158.025,151.763,149.984,155.305,143.618,166.531,137.48,147.07,157.083,152.826,133.132,165.643,155.2,141.673,138.961,163.832,152.503,153.164,147.334,152.236,149.697,163.284,153.453,145.741,137.58,143.1,151.243,148.278,157.006,144.38,146.183,150.406,137.427,146.985,133.812,140.182,144.179,148.013,144.616,143.825,147.277,144.395,148.221,147.042,141.593,162.148,146.803,134.258,147.744,158.334,156.131,146.806,139.336,141.239,144.951,155.841,146.57,154.226,140.282,153.349,145.625,135.826,143.653,144.439,132.561,153.637,148.609,137.257,152.59,140.612,150.642,137.176,161.23,152.209,167.238,155.504,153.703,144.15,138.779,141.581,156.382,145.476,147.721,149.875,153.683,158.658,153.863,154.915,148.066,130.039,141.555,154.777,137.646,139.432,139.914,148.955,131.679,145.211,140.392,140.313,130.461,142.355,145.861,142.963,146.213,156.376,145.659,132.591,151.26,119.345,147.57,152.1
0.183181,4.53284,7.771,65.5775,138.203,143.894,143.227,143.975,144.639,153.653,151.677,156.02,161.109,150.401,149.518,149.662,144.287,171.667,151.557,142.516,150.103,147.3,143.575,155.629,153.868,160.706,148.151,150.909,141.331,163.166,161.494,151.997,154.665,155.968,145.619,150.435,159.852,150.932,158.613,147.618,144.88,161.066,153.417,143.304,148.624,156.526,145.88,146.187,152.741,156.622,148.206,152.415,149.248,149.899,165.649,147.796,151.822,147.559,159.536,142.511,159.773,159.766,158.1,146.14,142.822,153.955,138.767,139.15,152.439,148.066,144.717,147.559,168.355,142.69,156.021,143.595,159.892,144.16,146.931,143.832,158.93,145.835,154.844,156.716,151.106,158.113,143.375,143.693,154.127,166.552,143.346,147.177,145.48,160.754,142.784,153.333,146.248,130.822,147.829,165.868,147.884,146.96,146.564,150.876,149.454,151.795,156.102,150.045,145.278,155.717,154.279,136.9,151.349,138.643,153.806,146.055,146.665,153.718,156.899,144.685,161.819,144.953,142.572,139.425,151.113,146.883,155.362,150.671,140.82,139.032,145.962,134.455,141.684,136.638,136.865,138.059,139.181,153.653,145.725,144.006,159.023,162.383,153.317,140.301,151.231,154.223,136.314,142.079,140.44,141.391,145.88,150.104,144.413,154.37,128.448,162.716,145.702,156.724,147.618,134.988,143.651,137.193,142.148,155.494,140.027,148.741,151.493,145.462,147.5,141.504,147.441,157.559,138.238
0.183556,13.524,-6.0231,75.9937,148.787,157.2,141.053,136.253,147.362,147.384,152.182,138.216,155.003,146.118,155.241,155.635,156.686,145.993,156.827,140.696,155.363,150.754,147.837,140.347,159.268,147.441,149.587,154.385,152.145,148.516,165.034,153.693,144.7,158.881,146.803,165.819,151.462,148.336,153.428,149.408,144.858,143.557,163.337,141.498,139.357,149.445,156.109,145.456,151.111,169.556,148.089,147.084,150.929,154.562,144.591,151.966,140.768,153.995,149.937,137.493,159.128,143.081,151.373,139,159.833,144.819,138.721,137.074,149.74,149.026,141.959,138.524,149.564,162.112,142.741,133.811,147.549,152.36,148.116,151.432,165.077,155.96,149.639,148.775,156.486,159.486,147.635,144.5,153.931,146.313,153.695,141.006,145.346,148.336,131.59,156.228,145.64,142.164,144.27,170.391,141.211,150.892,149.774,147.441,147.321,157.299,156.398,143.85,143.357,152.561,148.017,139.457,132.904,149.436,148.73,146.881,138.309,138.862,146.375,145.264,143.574,137.551,138.986,133.065,145.998,169.512,146.97,140.926,144.234,155.663,148.336,142.961,138.801,145.282,138.945,148.586,156.567,150.36,135.835,146.607,131.317,138.478,144.57,136.442,157.093,142.95,141.6,136.681,130.403,137.679,127.548,147.979,146.896,135.806,140.836,139.757,150.334,146.566,134.526,138.127,159.476,122.63,131.04,132.308,142.961,143.163,132.023,127.824,149.765,139.924,147.921,150.479,136.139
0.183931,-0.213623,1.82855,60.4737,135.985,158.875,146.371,140.729,161.154,156.217,141.915,147.921,157.522,156.054,142.251,137.03,156.119,159.45,165.752,155.039,135.091,160.279,147.659,150.974,145.524,147.861,165.389,146.591,150.883,141.349,154.355,145.669,163.401,144.421,135.387,153.35,144.032,152.899,154.537,151.951,152.075,155.354,146.143,149.046,140.401,147.72,144.758,139.705,129.711,143.64,164.299,135.404,164.705,153.765,147.151,134.835,136.116,148.098,147.736,130.849,138.941,150.619,143.946,128.558,153.792,146.556,133.849,154.861,147.304,161.273,145.725,139.335,151.867,155.46,149.816,139.15,155.46,147.658,139.027,160.129,146.556,146.371,136.873,166.178,147.98,146.428,138.109,150.766,154.439,153.491,150.17,149.609,152.545,140.809,135.269,159.45,161.045,134.894,145.173,142.334,150.679,143.457,145.564,161.979,138.133,136.701,154.17,152.133,131.215,140.282,158.028,151.539,152.369,161.004,140.019,143.745,148.745,153.792,140.874,145.337,136.186,143.946,163.092,150.978,152.013,146.828,136.612,139.239,124.413,161.622,151.476,145.065,143.042,160.213,149.492,138.819,143.035,145.668,131.445,139.438,128.01,153.201,148.781,137.742,133.743,130.464,133.523,148.661,151.867,150.082,137.057,157.285,150.645,142.809,134.408,148.419,153.104,146.51,137.135,145.919,153.436,138.307,133.073,152.25,139.247,138.032,141.622,150.03,157.877,145.232,149.875,138.083,146.621
0.184307,6.44211,-0.502167,58.6676,125.972,142.933,160.611,156.316,147.687,149.014,151.765,144.171,160.356,139.6,150.551,149.994,144.75,130.391,149.046,153.629,153.155,154.009,155.592,149.575,146.627,154.752,144.585,148.163,141.203,146.946,147.16,158.228,153.805,152.031,154.089,145.445,130.238,139.563,147.921,163.545,144.631,136.361,154.921,150.488,145.057,145.507,147.396,137.162,139.366,148.067,147.949,143.163,137.422,149.757,149.543,153.91,144.11,156.052,156.537,154.177,136.875,146.743,146.947,130.421,151.913,154.515,138.05,133.587,147.333,144.384,145.411,160.875,156.371,154.168,146.178,143.698,152.273,155.964,151.298,143.934,151.322,140.612,146.528,139.278,139.51,145.522,155.741,141.311,162.127,153.504,144.753,127.702,145.109,126.096,142.768,140.429,145.522,147.864,138.484,148.895,135.444,160.564,138.05,142.927,148.839,144.444,129.163,139.718,139.229,138.448,156.371,141.036,150.849,139.583,135.233,132.562,137.179,138.434,146.474,166.79,145.942,155.697,145.856,142.136,137.112,137.644,135.969,138.944,136.559,139.143,146.061,141.795,148.041,142.679,139.346,118.826,139.178,143.698,122.433,144.82,150.821,140.073,142.673,144.197,146.947,149.463,130.649,144.197,147.868,149.51,122.243,152.795,133.037,143.925,131.648,138.264,146.271,132.743,151.968,124.959,138.552,123.028,131.38,128.029,137.771,136.795,142.142,146.272,151.259,156.489,139.864,150.668,168.15
0.184682,1.59317,-3.09143,65.2615,140.629,150.577,150.639,149.105,151.201,149.217,158.968,149.098,155.143,147.849,161.647,138.804,147.313,132.902,136.074,143.634,134.966,152.807,141.021,148.005,130.694,146.549,150.814,142.552,135.679,149.038,145.461,161.544,144.058,144.414,144.608,149.786,139.991,154.313,149.78,149.335,148.503,147.887,144.002,145.485,137.195,132.547,146.764,125.072,151.977,145.771,151.47,145.718,157.239,148.061,151.525,153.537,146.668,135.279,155.216,140.311,133.945,137.943,140.973,137.905,141.566,145.007,137.745,137.888,138.653,149.071,162.089,134.47,135.983,142.739,140.564,133.808,153.791,150.26,146.274,133.808,146.43,144.821,129.861,137.664,135.774,151.889,139.047,136.014,139.971,163.084,137.103,150.781,152.658,135.231,145.555,149.726,152.84,138.567,133.09,144.702,132.039,142.976,152.536,135.042,143.465,137.997,145.519,147.017,141.89,155.905,148.897,146.905,145.956,135.006,146.764,153.106,155.626,143.583,129.379,146.518,144.12,140.973,151.018,141.721,140.005,147.058,128.194,132.235,132.813,131.482,137.482,137.578,141.731,136.797,136.786,147.448,144.221,138.312,140.683,138.364,147.824,138.936,146.996,144.976,138.482,153.224,130.556,135.718,147.831,151.255,146.764,142.105,132.473,126.654,142.223,142.945,136.404,136.443,130.252,142.478,151.057,132.261,152.395,142.634,152.539,132.339,132.616,147.888,142.579,147.949,124.879,135.23,152.572
0.185057,7.21759,0.226532,46.348,125.042,138.455,153.849,149.458,129.348,132.083,150.909,158.365,142.192,146.758,150.879,154.239,153.258,141.042,133.995,155.159,137.052,137.833,136.949,129.704,147.041,143.792,132.395,142.044,130.023,144.277,146.749,146.354,142.364,149.268,148.505,154.537,123.874,135.889,152.034,139.575,139.058,149.658,151.587,138.336,144.515,150.077,133.91,144.428,141.637,139.434,153.968,135.461,130.417,140.783,147.842,137.861,149.268,154.981,152.243,138.493,139.604,155.596,144.626,134.891,153.076,149.03,137.701,144.507,148.826,136.831,152.481,140.356,149.839,144.97,147.9,137.792,141.751,140.974,130.147,125.186,144.15,140.387,139.672,137.256,137.742,142.943,138.651,126.409,143.857,135.294,150.87,130.49,158.018,134.818,149.336,153.643,140.32,137.448,149.658,143.008,148.642,163.451,139.72,148.435,134.27,131.414,143.125,153.793,129.233,131.445,143.658,136.532,143.674,133.757,137.239,135.382,135.622,147.244,140.237,129.947,145.284,146.054,141.051,146.09,138.651,138.713,132.633,128.957,126.336,153.076,128.872,126.926,146.689,146.163,151.381,139.839,152.065,126.018,141.716,120.463,139.711,144.135,135.593,126.85,145.697,139.546,136.779,137.091,129.274,141.526,149.245,144.451,128.832,133.121,130.181,133.844,150.964,127.254,127.326,130.222,147.006,139.325,142.401,143.435,138.362,142.257,135.762,150.373,134.462,123.449,137.386,134.343,134.882
0.185432,-5.41632,7.08124,57.9685,139.079,139.961,149.935,149.97,139.044,133.425,155.13,145.038,146.594,147.231,137.411,139.302,154.973,140.65,137.504,131.946,153.293,149.386,151.718,147.414,149.919,138.979,134.578,143.332,134.704,155.989,155.728,140.368,147.726,147.607,143.387,140.577,132.83,143.361,151.704,144.08,143.561,148.849,143.361,145.344,150.966,153.096,145.317,137.073,146.394,141.42,145.138,139.698,141.435,152.249,133.502,147.617,142.814,140.896,154.072,138.685,154.072,148.251,134.186,155.392,144.731,147.846,124.265,130.592,153.751,154.468,152.519,134.459,140.051,156.954,139.531,131.389,160.194,161.178,138.072,148.031,147.846,148.496,126.189,141.626,131.707,145.31,139.443,139.355,147.312,161.439,146.097,148.79,144.538,135.34,140.04,140.411,146.751,143.138,143.349,141.42,143.857,141.229,144.821,139.099,150.602,144.958,147.175,164.876,144.457,124.889,129.162,149.763,130.232,142.299,136.94,142.134,145.977,138.5,141.396,150.57,131.03,150.482,132.782,149.68,130.787,137.942,135.296,129.678,142.473,137.661,147.193,133.025,145.859,137.869,137.504,151.753,147.044,143.241,141.087,137.781,148.053,142.31,137.083,127.794,144.132,147.284,145.087,133.548,134.786,141.742,144.12,150.425,128.828,147.057,146.714,145.517,138.446,142.192,127.319,136.097,148.206,136.294,139.02,131.91,140.7,144.506,137.968,140.458,137.016,129.999,141.755,152.101,152.108
0.185807,7.8197,21.9999,59.8522,139.419,149.852,138.04,155.532,134.839,146.8,147.796,146.082,148.474,130.653,138.342,149.456,135.613,138.233,161.071,146.306,132.051,150.306,142.602,141.646,134.091,140.272,142.086,148.208,137.92,133.244,143.253,149.431,142.785,131.056,146.46,135.885,139.398,144.887,146.753,140.103,147.853,148.454,129.101,119.623,134.797,155.326,141.938,143.533,140.145,144.868,130.134,140.392,122.657,149.936,132.885,147.343,140.392,151.882,150.197,132.569,146.719,155.023,135.245,137.426,142.427,155.234,139.417,151.044,139.497,129.942,147.812,128.465,148.513,142.163,149.79,137.951,141.085,131.578,120.659,139.505,155.114,139.237,141.035,136.447,148.179,141.204,136.075,140.533,132.689,147.039,139.118,146.128,152.415,123.48,134.403,134.527,149.837,135.208,150.126,152.775,110.421,162.186,130.344,146.496,135.963,143.612,139.497,152.594,134.609,124.522,140.982,129.141,156.55,135.327,146.361,142.944,133.728,149.488,128.465,136.524,131.853,134.168,148.872,146.773,124.659,138.996,128.942,128.587,144.714,134.886,137.592,135.404,117.163,150.197,142.631,124.733,153.133,155.649,134.842,134.527,133.291,136.289,141.355,138.44,137.28,125.237,131.45,127.424,140.384,144.219,151.382,129.221,135.884,125.941,130.058,151.485,136.152,141.447,138.429,137.507,146.137,123.97,129.903,135.484,148.701,126.792,142.363,138.877,127.906,128.55,123.565,134.961,133.328
0.186182,0.961395,5.05325,45.4442,126.396,124.708,144.206,122.237,142.776,143.268,143.426,144.93,149.205,148.308,143.524,141.983,148.605,142.121,148.76,146.227,158.716,148.292,144.08,148.823,150.605,145.938,145.112,132.907,142.184,138.35,139.866,144.218,132.035,146.294,150.042,138.015,146.382,139.469,148.102,137.689,132.045,146.451,155.616,141.671,138.232,152.564,131.321,148.367,133.457,135.524,150.39,132.867,153.922,132.711,148.67,141.791,144.75,143.561,122.001,130.681,140.928,144.554,131.678,155.313,152.949,135.481,136.886,136.907,143.843,147.756,142.135,143.57,151.852,144.857,126.885,132.94,134.501,141.697,136.014,138.52,154.018,150.866,140.876,136.918,148.434,133.429,136.056,148.247,152.055,133.415,142.065,134.663,136.119,136.501,134.634,152.92,141.523,141.865,127.954,141.827,132.473,144.618,133.093,138.57,138.333,120.759,138.507,140.333,127.242,140.96,130.49,142.611,138.927,142.459,128.117,127.562,132.432,144.393,145.942,141.746,141.25,133.343,136.795,132.076,112.003,137.54,141.198,131.245,138.824,131.203,134.128,124.107,125.227,133.31,131.641,143.168,146.818,136.62,125.934,131.441,130.928,114.145,136.085,121.536,156.157,134.333,123.171,135.683,131.321,152.433,130.609,141.369,143.611,136.832,127.478,131.845,132.46,129.893,137.332,134.871,147.364,137.914,134.689,137.263,145.87,126.014,126.887,151.556,137.332,144.257,135.741,140.3,142.183
0.186558,-2.40314,-0.354218,43.7278,127.693,136.811,147.079,144.974,140.413,136.503,141.894,136.146,133.055,141.175,144.726,142.351,126.667,135.951,132.468,129.924,144.338,155.446,150.39,130.199,145.396,152.739,144.535,142.541,141.48,131.465,150.572,137.812,147.027,142.027,147.575,142.54,145.089,146.493,137.872,141.022,129.054,151.578,138.644,126.593,139.663,139.041,133.098,137.169,141.538,135.762,155.299,141.313,150.153,140.684,138.712,141.326,148.336,139.17,137.478,133.881,142.604,141.601,136.909,141.208,136.79,140.599,151.73,155.715,147.183,138.869,137.742,132.059,150.453,129.49,132.578,122.708,148.328,135.402,130.047,145.898,133.338,134.689,137.786,133.582,127.424,135.213,141.52,139.913,138.525,147.088,156.132,150.683,145.768,138.049,125.848,133.692,132.947,125.561,152.528,128.614,127.228,146.301,151.255,136.195,140.36,131.79,134.95,139.863,125.323,132.177,136.307,145.122,132.148,138.66,136.902,136.115,132.665,149.883,127.424,130.205,144.709,137.742,147.004,136.354,125.674,140.994,145.366,120.767,134.079,132.505,141.141,127.185,140.176,137.956,138.064,123.712,140.033,134.719,143.4,146.789,129.133,129.967,137.511,135.683,117.389,135.997,130.391,139.85,151.523,136.562,147.6,141.261,143.862,133.379,147.92,127.304,127.586,135.109,126.752,120.268,151.549,123.904,135.759,135.361,139.812,132.177,134.95,148.132,154.699,147.006,136.812,129.725,142.311
0.186933,-8.38779,3.38828,58.0652,130.55,143.809,138.8,142.472,145.163,132.96,144.38,151.168,134.398,139.688,135.395,140.04,133.966,127.617,147.956,137.96,136.64,132.526,133.08,145.282,150.303,134.561,132.918,136.521,125.12,135.311,135.041,141.465,125.21,141.635,142.809,150.662,128.526,143.741,140.926,132.721,152.116,146.957,149.371,137.466,137.107,154.318,137.196,152.838,137.795,137.48,141.68,141.035,139.779,149.515,141.655,138.064,145.471,133.362,135.845,142.172,128.759,146.239,129.286,130.883,150.267,160.697,142.211,138.997,137.746,140.976,146.43,149.673,136.597,140.769,143.382,153.324,146.173,135.323,127.637,139.668,150.986,139.4,134.96,140.445,136.269,133.443,128.698,152.597,134.638,146.615,137.36,123.472,130.041,142.423,133.601,143.542,142.931,131.525,129.252,139.04,149.635,134.524,140.416,144.632,134.681,142.704,125.543,138.007,131.284,143.689,144.38,134.561,145.591,141.839,142.584,131.608,133.04,136,143.331,123.128,129.966,132.523,137.935,140.116,135.725,135.802,141.655,141.914,139.021,145.111,121.821,126.321,140.018,142.45,140.76,136.83,147.548,146.496,132.242,145.471,140.64,133.442,131.839,132.484,139.237,127.893,143.912,124.208,144.859,139.967,127.258,138.231,136.52,143.359,125.654,134.245,125.065,132.285,134.158,124.752,142.354,120.279,131.009,140.915,140.36,125.617,139.301,132.926,141.585,133.125,136.269,127.45,129.99
