q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
0.125781,2.15091,10.2554,9.03821,9.17063,9.48103,8.39879,9.29762,8.55694,11.0086,9.49249,9.00539,11.9661,9.49845,8.67683,11.063,10.8334,9.92344,10.9615,9.46588,10.7526,10.1079,9.23612,10.2984,9.17492,9.51982,9.14994,9.7861,10.8094,11.9948,8.39687,11.4469,10.1402,9.4074,10.1632,9.23407,9.91162,8.95782,9.37538,9.78945,10.0976,10.0191,9.92026,10.1513,10.8622,10.2682,10.4328,10.3986,9.58437,9.27174,8.58907,8.94689,10.8665,8.75013,9.44125,11.2836,9.61961,11.1728,8.91705,10.1615,8.70647,10.0959,9.08267,11.1729,8.61529,7.98628,10.0309,9.29973,8.86433,9.53864,8.47899,9.2988,10.1677,9.5063,10.3637,8.9957,8.98911,9.54115,10.5222,10.1447,9.3234,11.3905,9.05589,9.93343,10.4479,10.6909,9.60987,9.06087,10.4179,8.91348,9.53724,8.82152,10.4301,9.39739,10.6397,9.40311,8.93737,10.591,9.50289,9.35344,9.58352,9.52387,10.4387,8.52219,9.6353,8.90212,9.05169,9.72424,10.1485,9.95455,8.63028,11.2274,8.93399,9.86273,10.0434,9.47359,9.56449,10.1115,10.967,9.63662,9.28728,9.71986,9.79766,10.0017,8.40335,9.13556,9.29183,8.32265,8.24829,9.90808,8.73747,10.0203,9.05032,7.81652,9.55988,9.30829,10.314,9.38598,8.64991,10.1218,9.37431,8.59893,8.98843,9.82764,10.3497,9.46434,8.2544,9.3397,9.37276,10.0597,10.3822,9.81673,9.0083,10.3072,10.0466,8.90098,8.25892,10.5579,8.70693,9.98141,9.0189,9.64113,8.85735,9.25472,9.35659,8.5419,8.17882,9.9367,9.55509,9.63367,9.62482,8.96477,8.6144
0.126156,1.54788,9.21461,9.44481,9.87294,9.30718,9.55786,10.2187,9.99648,9.90572,9.64677,9.16186,9.07097,9.01143,9.88122,9.72525,11.0925,9.95109,10.3753,7.94736,9.93366,9.19658,11.0947,7.71427,10.1446,9.81576,10.0234,8.9389,11.3354,11.1082,10.5081,8.09901,9.8542,10.2656,8.09391,8.85773,9.2828,10.0053,9.45216,9.91151,8.59363,8.95161,9.93217,10.4439,9.72805,8.91599,10.1772,10.5813,9.56651,9.03603,9.98315,9.13542,9.6403,9.47061,11.022,8.20877,9.03869,9.78662,10.2781,9.34446,10.3815,8.51342,9.41002,9.77216,10.1958,11.4855,9.90196,10.2074,9.72488,9.16119,9.1076,10.1571,10.0383,9.50462,8.54354,8.83918,9.08296,9.4452,9.51629,9.62426,8.77404,8.70902,9.14902,9.99297,10.7247,8.15077,10.39,9.60731,9.99064,10.79,9.17577,11.1222,10.1276,10.8475,9.94561,9.79247,8.54677,9.37984,8.73468,9.32065,10.3958,9.75624,11.838,8.55551,10.0394,10.244,8.98909,9.80009,8.42607,10.2956,8.75697,10.4532,7.37182,8.88804,8.77288,7.67601,10.5342,9.57572,9.59988,9.41521,10.7859,9.65446,8.73132,11.2958,9.46708,8.14934,7.9151,9.26089,8.54833,7.80421,9.504,8.48761,10.2096,9.38536,8.71427,8.14928,8.93074,7.79005,9.27637,9.27378,9.49809,9.1651,8.26933,8.26316,10.4077,8.72781,8.63217,8.91607,8.69841,8.6661,8.08974,10.5335,8.99264,9.45811,8.17967,9.33897,10.8876,8.21915,8.6454,8.31833,7.95379,10.1091,8.7013,9.94187,10.1685,9.7015,7.63383,9.30769,8.58276,10.0383,8.50971,8.66791,10.0405
0.126531,1.84052,10.3953,9.72664,9.04214,7.84359,9.90311,9.62461,8.85183,8.4599,8.06095,10.7632,9.69783,9.63731,9.37995,9.61533,10.9579,9.26196,8.83732,9.74601,9.15057,8.66017,11.1958,10.2495,8.41724,8.49413,10.2138,10.5377,9.9742,9.79533,10.5594,9.8553,9.64992,8.85505,10.3498,9.43553,8.87283,9.14314,8.30399,8.98603,9.98581,8.53971,8.97611,9.05025,10.027,11.0063,9.53582,8.65247,10.5089,9.52033,9.27716,10.4867,9.1063,10.6013,10.3355,9.94675,8.78458,9.66095,10.4696,10.1753,8.71872,9.82706,9.75449,9.70971,10.3554,9.83252,10.0287,10.0679,8.40542,9.22169,8.61683,9.15477,9.42664,9.77115,9.3872,9.24371,9.42602,10.8738,9.13905,10.8342,10.2491,9.52129,8.19013,9.31734,10.4147,10.2338,9.93742,9.77994,9.75684,8.47043,8.78162,9.85565,8.73101,7.73204,9.58571,9.16476,10.3782,10.3692,10.0501,8.66002,10.0057,9.39568,9.38639,8.67587,10.1041,9.76128,9.97747,8.17942,8.154,8.47361,9.72802,7.15884,8.52282,7.97063,8.26619,8.26325,9.73496,9.18266,9.12872,9.91714,8.60957,9.29398,10.2509,10.5651,10.3609,9.10111,7.20047,10.3414,9.81655,10.4413,8.85972,9.46997,10.2118,8.44091,10.0909,7.40341,10.2019,7.82867,10.4686,9.91584,9.98466,9.47725,9.33075,9.355,10.6941,8.18982,8.8003,10.2329,7.84459,8.615,8.19223,9.24836,8.72204,7.91805,8.47142,9.87168,10.1867,8.41663,8.76629,7.99735,8.92126,9.44963,9.08972,9.59752,7.79805,8.60115,7.98604,9.84028,10.04,8.38902,9.98444,8.41301,10.4039
0.126906,2.27303,8.88322,10.1366,10.1726,9.86034,10.8068,9.41453,9.64386,9.30518,9.62252,10.4773,9.06756,8.40224,9.90168,9.93374,10.4832,10.2191,10.0197,9.9069,9.36459,9.88998,9.77226,10.0007,7.21286,9.60429,10.6314,8.33068,9.7137,9.76942,10.7719,8.6475,9.08258,10.2522,10.0844,8.49828,10.999,8.81478,9.58491,10.5369,10.3137,10.004,8.97543,7.99406,8.52254,10.6556,9.23371,9.55664,9.88455,10.3829,10.3449,8.18265,9.04221,10.2086,9.99291,8.30453,9.09682,10.5392,11.1495,10.1755,9.66884,8.5909,9.69749,8.83106,8.49172,9.58834,9.78303,11.5318,10.8487,10.7711,11.3576,11.23,9.11063,9.60651,7.08398,9.37878,10.0725,10.0433,9.80325,10.1747,9.22351,10.1654,10.7708,9.06503,9.7603,7.53285,10.4381,9.47484,9.65358,8.19694,9.71292,9.03745,7.52298,7.85467,9.99678,9.96899,9.55407,8.3483,9.80391,9.91909,9.15428,8.4749,10.1082,7.90269,10.0899,8.20175,11.8321,8.74933,6.62874,9.84743,7.41904,10.2987,10.5272,10.5348,9.28301,8.73566,8.93333,8.1246,7.31166,8.46126,10.0551,7.70844,9.10218,8.01598,8.85517,10.5435,8.33847,9.09989,8.90556,10.5332,10.4579,7.72887,8.36279,9.48772,8.57301,7.64005,8.16628,8.66421,9.069,8.95777,8.37287,8.98983,8.41075,7.35083,8.62178,7.70253,8.27455,8.40087,9.39629,8.69564,8.03148,9.26057,9.78146,7.68228,8.97509,8.58799,10.6987,8.99885,8.76897,9.00395,8.30061,7.81178,8.63803,9.52758,8.666,7.20827,6.59997,9.33277,8.42727,7.27805,8.49498,10.029,8.16495
0.127281,2.50513,8.29655,8.80389,10.0457,9.25559,8.35941,8.96627,9.19477,8.06823,9.40524,9.05016,8.0005,10.6806,10.363,9.17388,10.726,9.33528,10.0484,9.9665,9.61141,8.92963,8.81294,8.8395,10.5162,10.7186,9.68456,10.5597,9.55805,8.93336,9.48433,9.11608,9.78146,8.67275,9.67978,10.1872,10.7915,9.49701,9.12036,8.92524,10.1707,10.4035,9.94985,8.33942,9.7029,9.45838,10.5322,8.47386,10.1916,10.2554,9.45973,9.59778,10.9903,8.95317,9.58843,9.08223,7.63001,9.24997,8.5299,9.47709,9.32769,7.86813,9.44892,9.31307,11.3078,11.361,8.12608,9.09304,9.18895,9.04933,10.2663,8.643,8.60158,9.82286,9.64528,10.1656,10.4255,9.83973,9.44625,8.57933,8.97697,10.1003,9.90058,9.11329,8.55202,9.6738,9.02666,10.2001,9.66787,10.2569,9.92734,9.96679,10.5147,7.24325,8.21721,9.85841,8.54961,9.31218,7.82397,9.36081,8.83063,10.0231,9.30258,8.529,10.1643,8.36024,10.7386,9.71227,9.63411,10.0471,9.00642,9.05898,9.07108,10.9645,8.24813,8.73791,8.50212,8.0834,7.92237,9.13047,8.9096,9.5052,9.89152,8.40792,8.98051,9.00813,10.4126,9.67113,7.67047,10.1884,8.39916,7.54996,10.1324,9.14729,8.73028,6.41026,9.41056,8.60528,8.31303,8.6968,8.94933,9.37951,7.70411,9.76541,8.81112,8.32718,8.66539,8.40506,7.69501,8.68252,9.53969,10.4676,9.14589,8.61628,10.1686,7.61771,9.21024,9.92943,9.28215,7.90731,8.77006,9.6152,8.78033,8.5533,8.14341,7.85139,9.70665,7.61773,7.16316,9.09655,8.99526,9.00797,7.53591
0.127656,2.19305,7.97277,8.54195,9.71981,9.60991,7.94423,9.81432,10.0885,10.2778,9.34269,9.97613,9.23957,10.1677,10.0518,10.1768,9.58122,8.96463,8.1473,11.2908,9.81039,9.56224,8.7054,8.79349,8.87702,9.27826,11.0229,10.4332,9.06264,8.47079,8.43536,10.1828,10.2746,9.75269,10.3727,8.79618,9.19966,8.63238,9.36694,8.44734,9.38243,8.68816,8.69955,10.5451,8.85185,10.7405,9.7581,7.58003,7.7366,8.94121,10.0453,10.0758,9.04344,8.33604,10.0507,9.65301,9.76086,9.01774,9.28676,10.2313,9.66644,8.31733,8.80093,7.72257,9.88424,9.047,10.0427,9.97352,9.41993,10.978,9.47589,9.52225,8.52521,9.62035,9.04211,7.51405,8.91037,9.12864,10.0463,7.68536,9.37893,8.15576,9.49841,10.1174,9.75775,8.90107,9.72106,9.50409,9.99016,9.86885,7.59937,10.9217,8.95323,9.6182,8.74312,9.40938,8.73535,10.8556,8.2119,8.74358,9.60326,9.91307,9.88693,9.82848,9.00523,7.86892,10.1632,8.58302,9.23224,8.42345,8.80554,10.3231,8.94761,9.61555,8.69684,8.76913,10.9295,7.83846,9.01902,9.20732,8.75562,10.9674,8.39368,8.62501,10.0432,9.37852,9.91642,7.31486,7.79663,8.26849,8.55447,8.78338,9.21864,10.1346,9.26983,8.35992,9.57978,9.20726,8.25273,8.40454,9.59767,9.64159,9.9572,9.87153,7.94642,7.55772,8.11081,6.5235,7.65126,8.55986,9.38409,9.93988,9.0221,8.98705,9.19339,9.60987,8.30012,8.42939,7.72255,8.61982,7.5345,9.16578,7.23789,8.46159,8.176,7.62222,10.9561,9.11639,9.35871,6.07083,7.47982,9.50037,8.63525
0.128032,1.98112,8.69199,9.12082,8.67872,8.6444,9.32533,9.56131,8.89344,10.1958,8.99591,10.1874,8.5501,10.72,8.05311,8.77919,10.1315,8.69421,8.47775,10.0521,9.72754,10.6385,9.65501,9.85163,8.32727,9.64272,11.8079,9.87258,8.97748,10.0079,10.6356,9.48025,8.58064,8.23193,7.42936,9.06625,9.67164,9.79865,8.47849,9.05657,11.5847,10.0562,8.96911,8.87225,9.52493,8.47429,8.97928,9.11545,8.88544,8.5465,8.78676,9.1407,9.99415,9.19268,8.48105,9.58501,10.3117,9.93926,9.20231,9.51587,8.43823,10.2393,8.68462,8.12927,9.92515,9.70306,10.3936,9.48788,6.75323,9.14979,9.50008,10.3349,10.76,9.13375,8.6785,10.915,10.8205,9.05938,9.63949,8.97346,8.31842,9.0422,9.6,8.06756,8.72969,10.8573,10.4269,9.17317,8.76401,9.46131,8.73101,9.17046,9.48662,9.48869,10.4354,8.02663,7.78466,9.18056,7.15063,8.70431,9.72069,9.92307,8.06023,10.365,10.5435,8.30593,9.49191,9.90612,9.45682,9.23465,9.21522,8.77298,8.36829,7.85775,9.60045,9.84155,8.77284,8.47712,7.92954,8.25596,10.2767,9.21974,9.37391,9.32753,8.92639,8.58257,10.4983,9.54034,9.34857,9.08022,9.7201,10.1787,9.41256,9.47989,9.72613,8.39682,8.11705,8.16457,9.74279,9.41502,7.79649,7.46492,9.13285,9.55742,7.81189,7.74726,10.5435,10.3308,8.53762,9.69336,9.12918,7.90738,8.7822,7.37148,8.84538,8.86153,7.0232,8.40449,7.89717,8.40968,7.61579,8.61594,9.74679,8.74627,9.69727,8.04406,9.88493,9.21715,9.46014,8.09835,8.21213,8.59911,10.4996
0.128407,2.81785,8.80323,9.31608,7.00091,9.2276,8.79982,9.36896,11.1218,9.58332,10.7492,8.04628,9.55003,10.147,8.65758,8.56598,9.90181,10.2371,9.62918,9.9607,8.58683,8.18721,9.2324,8.40368,10.2903,9.06748,10.2763,10.8982,8.25727,9.81015,9.49899,9.24378,10.4983,10.2546,9.55513,10.0567,8.05764,7.80119,10.1636,8.33571,9.81112,9.30786,7.83739,8.59648,10.6035,9.90344,8.91613,9.03558,7.29583,8.21378,7.68686,8.61735,9.26208,8.76048,9.93969,9.05621,7.42209,9.42156,9.5951,8.98806,9.98659,9.21431,8.67043,9.66686,9.83537,9.58474,10.6963,10.2304,6.83939,10.9953,9.4621,7.30885,9.91143,9.48279,8.32889,9.7906,8.85565,9.08692,7.5836,8.88002,9.38143,8.93234,10.0017,8.12336,9.05271,8.67825,11.0191,9.29066,9.57365,10.7975,7.26675,10.5115,8.53127,10.0135,10.5532,10.0218,9.47531,10.3238,10.0428,10.5064,10.2154,9.34457,9.86794,10.7149,9.86589,8.47877,9.4082,9.31234,8.24323,9.35261,9.11936,8.68177,7.77806,9.58542,9.07164,9.03538,9.60093,9.2297,8.79496,9.45571,9.41921,9.09222,10.6045,7.27446,10.7093,9.21228,8.20269,8.49401,9.74,7.2098,10.0448,8.74406,8.38099,8.76901,8.87543,8.24937,8.49374,8.20271,8.46383,8.11002,7.73272,8.66179,8.01429,8.38866,9.29373,9.5158,9.40765,8.96773,9.87178,9.45319,10.5653,9.92126,8.12559,7.64853,8.98331,9.09001,7.73178,8.85382,9.83493,9.66934,7.21796,9.81326,9.03284,8.86939,8.34213,7.45761,9.21494,8.66236,8.0004,8.61183,9.15495,10.1403,9.17995
0.128782,3.27994,9.85223,8.60257,8.90355,8.37313,9.28849,8.82768,9.28934,8.85759,9.31446,8.43052,8.37105,9.60029,8.84968,9.17523,8.98059,9.18248,9.74204,9.61396,8.88652,7.62787,8.99928,7.80164,8.33433,9.80839,7.92314,8.69027,8.20987,9.21311,8.92922,10.1273,10.6701,9.64903,8.20945,7.67957,8.96924,8.56954,9.30769,7.90306,8.40985,9.29224,9.03984,9.94979,9.36418,9.78675,8.50754,9.41911,9.39005,9.94991,9.92733,11.0608,8.62622,9.86883,8.73688,8.86625,9.73479,10.5404,9.56823,9.74287,8.70919,8.2994,7.93406,9.05114,9.05274,8.33671,10.7007,9.09404,9.4851,7.88718,9.86724,8.7204,9.56307,7.3103,11.0287,9.82967,8.8798,9.26973,9.46404,8.64096,10.7483,8.6483,9.40916,9.82876,8.03918,8.20366,8.5157,9.95694,7.81161,8.15375,8.94038,9.50537,9.49664,9.09632,9.45578,9.76898,9.43196,8.69307,9.01497,9.45586,11.2216,8.74123,9.36656,9.87997,7.7663,8.91634,10.6669,8.13125,10.3648,8.62307,8.04449,8.40927,9.69176,9.8679,10.5563,8.61438,8.92071,8.77909,9.60888,8.48003,8.05849,7.8359,8.22102,9.70916,8.09907,8.09385,8.667,9.02462,7.55867,9.94397,8.4913,7.63948,8.52158,9.07105,9.82961,8.4506,10.7173,8.77543,8.54441,8.72784,9.0586,8.96165,9.04902,10.2641,7.61565,8.43457,9.71927,8.93147,9.49173,8.21845,8.43922,7.4014,8.85233,9.71642,7.92242,9.95502,8.01867,9.01716,8.72533,9.08429,9.90377,8.46836,7.16782,7.85515,8.26576,9.19826,8.74726,8.73043,8.39952,7.49964,8.68497,9.0865,7.92021
0.129157,2.54218,8.72606,7.72078,8.66159,8.90124,9.24793,9.25165,9.23333,8.84494,8.74503,8.48956,10.9294,9.83955,8.97116,10.1805,7.78678,8.87263,8.93554,8.35789,8.11718,8.13017,10.4283,7.96659,10.3887,9.31778,9.98142,9.69108,8.87989,8.05832,8.08349,9.74968,8.29703,8.96516,8.31918,8.61824,9.47996,9.0157,9.31243,7.67336,8.5425,7.63734,9.06543,8.77514,9.17236,8.54106,9.01569,8.74171,9.10564,9.10742,9.46291,9.94727,10.1867,7.27782,7.74603,8.82258,8.8375,9.335,8.40391,9.19203,8.94139,10.6666,9.61604,8.08191,8.50563,9.43383,8.02579,8.83417,10.5108,9.77151,9.52605,9.59903,10.8449,9.59192,9.02509,8.6432,9.13762,8.50558,8.81506,8.84465,9.67342,9.01638,8.5202,9.41323,10.1036,9.15842,8.94965,8.96304,8.65453,8.91288,8.99829,10.5013,9.40581,9.11943,9.83305,8.91608,8.25613,10.0142,10.5057,8.40003,9.46908,9.27279,8.65932,8.40497,8.08327,8.763,7.41705,8.41103,8.47091,9.14578,8.96091,7.1252,7.84592,9.92055,9.01841,7.91238,8.69599,8.82769,8.24744,9.36826,8.24591,9.73114,8.96344,8.01306,8.26973,10.3805,8.58242,8.14577,8.09387,9.49565,9.42146,9.1148,9.15363,8.93137,8.28165,9.59561,8.78153,7.66251,8.91602,9.92249,9.19122,8.11624,8.92389,7.95148,8.33228,9.03477,8.12856,8.34276,10.2774,8.054,9.13438,8.00121,8.68875,9.6039,8.50916,8.25232,10.2588,7.52018,9.06326,8.71846,7.88419,9.91847,9.55388,9.10564,9.0226,6.85131,8.88894,7.63385,10.9657,8.26313,8.69405,9.18452,7.46476
0.129532,1.77795,8.30816,8.97266,8.68883,9.12812,8.64097,9.54282,10.346,8.90365,7.17546,8.69751,9.43446,9.25204,9.21416,9.59633,10.8806,10.4077,7.57799,8.22992,9.93399,8.50245,10.2737,7.77436,9.21225,8.06903,8.97207,10.7623,8.63385,8.1712,8.48582,10.1823,10.837,9.98407,8.14491,8.84266,9.84919,8.28504,9.80198,9.16771,9.80064,10.4567,10.374,9.03157,9.34056,9.45092,9.48738,9.37838,7.81206,8.28537,7.9279,9.74079,8.96455,8.54084,10.0819,9.00309,9.10956,8.80309,9.96627,8.08306,8.68132,8.15644,9.27201,10.3885,8.15075,9.87878,9.95168,7.04738,9.01667,9.00116,7.42551,8.49386,10.5561,8.19314,10.3803,8.15373,9.76265,8.88129,8.25037,9.71061,8.38181,8.83383,10.3704,7.5857,8.14611,9.4943,9.8015,8.85617,9.97491,7.95295,8.28379,8.22956,8.86064,9.57674,8.39426,8.6257,9.42042,8.63562,8.57034,7.66449,7.88693,8.68167,6.69636,7.95573,9.12484,9.71836,8.43877,9.5177,8.07094,8.15536,8.44112,7.85364,8.48941,9.94256,7.66371,8.98191,9.80538,10.0739,9.44235,9.46218,9.1821,8.27853,8.44518,8.41473,9.25145,9.4175,8.70013,9.08036,7.15569,11.0096,8.54269,8.03866,9.56558,8.5341,8.74656,8.64075,8.86983,9.12614,8.30602,8.59229,7.47102,8.534,9.15124,9.40116,8.66057,8.04585,8.92698,9.38704,8.74923,8.53203,10.2325,10.444,7.72528,9.35035,9.61637,7.7124,9.7373,8.45094,9.52013,8.30346,6.74441,8.36969,8.264,9.04516,9.49428,9.22264,8.99373,9.67595,9.55061,8.30132,8.61338,7.50057,7.17565
0.129907,1.68186,8.3926,8.30994,8.84537,8.8132,9.34317,10.6037,8.91977,9.19619,8.68695,9.35472,9.25441,8.60288,9.1411,11.0222,9.23932,7.86161,8.34716,9.08567,9.05533,9.53896,8.53029,9.10147,8.79073,8.33583,8.76389,10.5301,9.45886,8.55776,10.3837,8.93552,10.0276,9.49837,9.69856,9.21099,8.00142,10.3064,10.8473,9.41291,8.98314,8.93818,8.61519,9.83738,8.3266,8.8761,8.73151,10.4714,8.458,9.3536,8.99821,8.6484,9.33183,9.21371,9.56482,9.58284,8.18905,8.56556,8.67759,7.75824,9.21721,9.46594,7.89764,9.97619,9.43088,8.45671,6.61466,10.5814,7.85403,7.58064,8.40851,9.40825,8.97578,8.17099,8.33128,9.3563,9.59605,7.84072,9.4385,9.60484,8.64714,8.89888,8.32531,7.96116,8.48816,11.2986,8.60413,10.4648,8.55067,10.0367,10.2121,9.19204,9.42585,7.32406,9.44606,9.29774,10.0877,9.90008,8.93985,6.4943,8.10892,8.83826,7.7545,8.99755,8.59792,8.70542,10.2674,9.15512,8.29089,8.31533,10.1016,8.81701,9.88749,9.2743,9.14314,8.60738,8.27276,9.63311,9.73149,7.82664,9.71437,8.22514,8.14882,8.87582,8.70917,8.28282,7.63044,8.1613,7.62355,9.04492,7.9734,7.59343,8.83863,8.32824,8.82697,8.40403,9.77008,8.75064,7.0411,8.28012,9.78627,9.40625,7.54957,7.73936,8.60572,8.70529,8.76454,9.08592,9.26992,10.337,9.68422,8.59156,7.4173,8.2166,10.0875,7.91953,6.7698,9.45883,9.24865,10.4036,7.97375,8.90825,9.15037,7.54916,7.69277,8.89202,8.2395,8.57077,9.32445,8.86966,7.84522,9.31001,9.4484
0.130283,1.70045,9.4611,7.94935,8.31861,9.86188,8.39206,8.66859,7.46931,8.75963,8.8261,9.14565,8.24022,9.16693,8.25084,8.43324,9.5907,8.87858,8.04702,9.86117,7.45449,9.6329,9.44147,9.49813,10.931,10.1294,8.61563,9.68517,8.84012,8.27302,8.02581,8.90839,8.34586,8.74432,9.86832,7.62314,9.14006,8.77994,10.5018,8.32562,8.32029,8.80492,8.61818,9.82522,7.63196,8.8034,9.65823,9.59557,8.80947,9.05361,9.86515,9.16774,8.63829,7.73191,8.0962,10.1314,7.43481,8.26522,8.8018,8.91167,8.61415,7.78885,9.12587,9.81262,8.76755,8.88293,8.98356,9.32521,9.50823,9.75064,7.53172,7.82181,8.79699,8.34106,7.78883,9.16262,9.3112,8.94924,9.22954,10.4867,9.33319,9.14404,7.20914,8.60165,8.27896,7.74132,8.59201,9.54459,10.2037,9.11585,11.0168,7.39171,8.67129,10.3817,8.96441,8.72528,10.0906,9.6909,9.41239,7.55665,7.61153,8.25089,10.0405,10.1697,8.94928,8.28509,8.32766,7.38312,9.14096,6.10421,8.4208,8.01755,8.8162,9.70252,8.67668,6.79563,8.625,8.59108,9.94635,9.6489,9.86868,9.10536,9.15147,8.34875,9.04489,9.69524,9.22301,9.87212,7.88438,9.16967,7.6585,9.5601,9.67632,9.45279,9.29869,6.98249,8.5137,8.73857,7.87707,8.84304,9.19823,8.45287,7.61306,10.0103,8.03243,6.89161,9.04014,7.74025,8.01481,8.13251,8.39735,8.32183,7.92064,7.97731,8.99873,8.45264,8.57454,8.4306,8.52414,10.1945,7.93141,9.63992,8.45644,8.58228,8.28671,8.62238,7.05969,8.05893,8.88794,9.90357,9.15444,10.5069,9.0723
0.130658,1.41694,10.1643,8.16633,8.86189,9.5213,9.74578,9.29912,10.1662,10.0366,8.56988,7.74466,8.59103,9.47854,9.00498,9.3071,9.41766,8.90685,8.7443,9.64062,8.61999,7.89796,8.71464,9.35587,8.94341,9.18476,8.42118,7.53033,8.01242,8.17175,8.57162,8.69641,8.99651,8.69881,10.2335,11.6421,8.64085,9.55959,10.2006,7.54847,9.5532,9.85521,9.66875,8.49482,9.14534,9.90135,9.61962,9.04708,7.74261,8.94547,9.67466,10.2624,8.7739,10.5939,9.06438,8.63194,9.72757,9.84847,8.03519,9.91482,9.87658,8.45693,9.24171,8.28553,7.19095,8.4763,7.58352,7.36518,8.8405,7.50365,9.19653,8.71461,8.63106,11.0365,9.83992,9.77281,9.8015,9.99768,8.71464,8.96925,8.53082,8.76492,9.96504,8.6781,8.9444,8.80092,9.29911,8.20186,7.57964,8.75193,8.58204,8.8304,7.65045,8.49287,9.66755,7.31408,9.80815,9.60726,8.59542,7.56666,8.74909,8.98997,9.42878,9.37476,8.90202,8.60291,9.61024,9.54563,8.14729,8.62278,8.52892,9.13405,7.64529,9.95005,9.72757,9.80976,11.2434,9.64282,11.0005,8.06304,9.00324,7.72226,8.26181,8.3819,8.17202,10.3324,9.60848,8.72274,7.5613,9.16601,7.45763,9.6567,8.43491,7.95919,7.41931,7.043,9.01212,9.0983,8.98019,10.4165,9.2992,8.32018,9.36299,9.09911,8.32436,10.1186,8.18159,8.21455,8.93764,8.51177,9.28798,8.86615,9.09979,8.20885,8.93624,9.64062,9.16087,9.7713,9.17188,8.97913,9.66807,8.84988,10.9664,7.35228,8.3505,8.27771,9.79522,9.71576,8.10523,7.42914,10.6712,8.19844,8.09241
0.131033,2.41387,8.40689,7.91683,11.4752,8.70366,8.1914,8.84294,8.22235,9.341,9.10495,8.80516,8.10069,9.71595,9.70717,9.00117,8.05797,7.59157,9.65766,8.14621,10.0127,8.64199,9.91251,9.51736,8.6211,8.9232,8.66958,7.27882,9.24034,8.79606,9.97958,9.18808,8.5983,10.3639,8.18282,9.34033,8.21249,9.10437,9.11435,9.52597,8.97787,8.51159,8.83783,8.6081,7.78241,9.2043,7.9446,9.71992,9.64608,9.6782,8.2396,9.49117,7.71354,8.57461,8.50071,8.00723,7.9925,8.65369,9.66871,9.20499,8.78903,7.62166,9.05671,9.96603,10.0108,8.27374,8.70421,8.27436,8.59339,8.35196,8.73888,7.95551,9.18204,9.96655,10.3197,8.94283,7.67381,8.0678,9.20504,9.26498,7.1048,9.45117,7.82722,8.26394,8.48612,8.14692,7.89284,9.69897,9.39098,7.84196,8.89119,7.51299,8.92121,8.51593,9.3631,8.34204,8.31569,9.93548,8.03116,8.91092,8.68217,8.45756,8.41747,8.99293,10.5078,7.64922,7.82522,8.7723,8.24428,10.0488,8.05397,9.46039,8.56817,8.8001,8.59501,7.98746,9.76635,9.24796,8.95439,7.9788,8.04967,8.22398,8.91656,9.21782,9.14162,9.08049,8.98776,7.07801,7.77687,9.47814,7.73291,8.42179,9.52896,10.1959,8.14553,7.60342,9.50457,8.74685,8.71865,7.84228,8.08879,8.94637,9.37394,6.95885,7.12444,7.79834,7.5256,9.75874,8.63031,7.37706,6.7928,8.2571,8.49153,8.05,10.2275,8.59813,7.92118,8.66718,7.65942,9.21479,9.43838,8.57203,9.17459,7.83821,6.67024,7.7723,8.13327,7.69439,9.15191,10.0263,8.85886,10.0544,8.6869
