# Chi2 Rg SupportVolume
1.87972e+02 7.11615e+01 7.09018e+05
1.88173e+02 7.12552e+01 7.09018e+05
1.88097e+02 7.13519e+01 7.09018e+05
1.87869e+02 7.14478e+01 7.09018e+05
1.87564e+02 7.15428e+01 7.09018e+05
1.87201e+02 7.16367e+01 7.09018e+05
1.86821e+02 7.17295e+01 7.09018e+05
1.86429e+02 7.18203e+01 7.09018e+05
1.86023e+02 7.19097e+01 7.09018e+05
1.85595e+02 7.19984e+01 7.09018e+05
1.85163e+02 7.20875e+01 7.09018e+05
1.84725e+02 7.21757e+01 7.09018e+05
1.84279e+02 7.22633e+01 7.09018e+05
1.83825e+02 7.23508e+01 7.09018e+05
1.83367e+02 7.24376e+01 7.09018e+05
1.82905e+02 7.25238e+01 7.09018e+05
1.82439e+02 7.26094e+01 6.83696e+05
1.81969e+02 7.27654e+01 6.83696e+05
1.73141e+02 7.31621e+01 6.83696e+05
1.74612e+02 7.32684e+01 6.83696e+05
1.74223e+02 7.33659e+01 6.83696e+05
1.73823e+02 7.34596e+01 6.83696e+05
1.73408e+02 7.35513e+01 6.83696e+05
1.72991e+02 7.36408e+01 6.83696e+05
1.72568e+02 7.37296e+01 6.83696e+05
1.72145e+02 7.38178e+01 6.83696e+05
1.71720e+02 7.39055e+01 6.83696e+05
1.71291e+02 7.39929e+01 6.83696e+05
1.70861e+02 7.40797e+01 6.83696e+05
1.70435e+02 7.41656e+01 6.83696e+05
1.70008e+02 7.42510e+01 6.83696e+05
1.69577e+02 7.43358e+01 6.83696e+05
1.69141e+02 7.44200e+01 6.83696e+05
1.68702e+02 7.45035e+01 6.83696e+05
1.68262e+02 7.45866e+01 6.83696e+05
1.67819e+02 7.46690e+01 6.83696e+05
1.67375e+02 7.47510e+01 6.54952e+05
1.66931e+02 7.53728e+01 6.54952e+05
1.40101e+02 7.73121e+01 6.54952e+05
1.47644e+02 7.73807e+01 6.54952e+05
1.48771e+02 7.74576e+01 6.54952e+05
1.49005e+02 7.75376e+01 6.54952e+05
1.48925e+02 7.76208e+01 6.54952e+05
1.48707e+02 7.77062e+01 6.54952e+05
1.48417e+02 7.77920e+01 6.54952e+05
1.48088e+02 7.78754e+01 6.54952e+05
1.47743e+02 7.79584e+01 6.54952e+05
1.47383e+02 7.80423e+01 6.54952e+05
1.47020e+02 7.81250e+01 6.54952e+05
1.46646e+02 7.82072e+01 6.54952e+05
1.46265e+02 7.82871e+01 6.54952e+05
1.45882e+02 7.83655e+01 6.54952e+05
1.45494e+02 7.84428e+01 6.54952e+05
1.45101e+02 7.85195e+01 6.54952e+05
1.44705e+02 7.85954e+01 6.54952e+05
1.44308e+02 7.86717e+01 6.54952e+05
1.43908e+02 7.87480e+01 6.19364e+05
1.43507e+02 7.94511e+01 6.19364e+05
1.22082e+02 8.11958e+01 6.19364e+05
1.23533e+02 8.11827e+01 6.19364e+05
1.24127e+02 8.12151e+01 6.19364e+05
1.24283e+02 8.12646e+01 6.19364e+05
1.24157e+02 8.13224e+01 6.19364e+05
1.23893e+02 8.13830e+01 6.19364e+05
1.23577e+02 8.14464e+01 6.19364e+05
1.23237e+02 8.15121e+01 6.19364e+05
1.22869e+02 8.15788e+01 6.19364e+05
1.22492e+02 8.16444e+01 6.19364e+05
1.22109e+02 8.17108e+01 6.19364e+05
1.21727e+02 8.17766e+01 6.19364e+05
1.21350e+02 8.18409e+01 6.19364e+05
1.20976e+02 8.19049e+01 6.19364e+05
1.20604e+02 8.19688e+01 6.19364e+05
1.20231e+02 8.20320e+01 6.19364e+05
1.19855e+02 8.20952e+01 6.19364e+05
1.19483e+02 8.21582e+01 6.19364e+05
1.19113e+02 8.22204e+01 5.80354e+05
1.18745e+02 8.29388e+01 5.80354e+05
8.97200e+01 8.53408e+01 5.80354e+05
9.44624e+01 8.53022e+01 5.80354e+05
9.52148e+01 8.53041e+01 5.80354e+05
9.51593e+01 8.53260e+01 5.80354e+05
9.48858e+01 8.53580e+01 5.80354e+05
9.45526e+01 8.53953e+01 5.80354e+05
9.42104e+01 8.54360e+01 5.80354e+05
9.38651e+01 8.54786e+01 5.80354e+05
9.35134e+01 8.55230e+01 5.80354e+05
9.31660e+01 8.55670e+01 5.80354e+05
9.28259e+01 8.56099e+01 5.80354e+05
9.24956e+01 8.56518e+01 5.80354e+05
9.21709e+01 8.56928e+01 5.80354e+05
9.18417e+01 8.57329e+01 5.80354e+05
9.15178e+01 8.57727e+01 5.80354e+05
9.11999e+01 8.58137e+01 5.80354e+05
9.08866e+01 8.58537e+01 5.80354e+05
9.05766e+01 8.58933e+01 5.80354e+05
9.02691e+01 8.59329e+01 5.40660e+05
8.99630e+01 8.66839e+01 5.40660e+05
8.29680e+01 8.85565e+01 5.40660e+05
7.21292e+01 8.85194e+01 5.40660e+05
6.77213e+01 8.85278e+01 5.40660e+05
6.61179e+01 8.85503e+01 5.40660e+05
6.53476e+01 8.85794e+01 5.40660e+05
6.49025e+01 8.86123e+01 5.40660e+05
6.45669e+01 8.86442e+01 5.40660e+05
6.42864e+01 8.86760e+01 5.40660e+05
6.40391e+01 8.87078e+01 5.40660e+05
6.38083e+01 8.87392e+01 5.40660e+05
6.35884e+01 8.87714e+01 5.40660e+05
6.33711e+01 8.88034e+01 5.40660e+05
6.31603e+01 8.88354e+01 5.40660e+05
6.29511e+01 8.88672e+01 5.40660e+05
6.27472e+01 8.88985e+01 5.40660e+05
6.25457e+01 8.89294e+01 5.40660e+05
6.23458e+01 8.89605e+01 5.40660e+05
6.21449e+01 8.89915e+01 5.40660e+05
6.19443e+01 8.90224e+01 4.97544e+05
6.17441e+01 9.11859e+01 4.97544e+05
6.73644e+01 9.43961e+01 4.97544e+05
4.39114e+01 9.43236e+01 4.97544e+05
4.17706e+01 9.42959e+01 4.97544e+05
4.12633e+01 9.42868e+01 4.97544e+05
4.10141e+01 9.42824e+01 4.97544e+05
4.08178e+01 9.42848e+01 4.97544e+05
4.06342e+01 9.42957e+01 4.97544e+05
4.04611e+01 9.43090e+01 4.97544e+05
4.03008e+01 9.43236e+01 4.97544e+05
4.01584e+01 9.43392e+01 4.97544e+05
4.00389e+01 9.43540e+01 4.97544e+05
3.99068e+01 9.43685e+01 4.97544e+05
3.97648e+01 9.43828e+01 4.97544e+05
3.96152e+01 9.43969e+01 4.97544e+05
3.94561e+01 9.44110e+01 4.97544e+05
3.92945e+01 9.44248e+01 4.97544e+05
3.91233e+01 9.44385e+01 4.97544e+05
3.89415e+01 9.44519e+01 4.97544e+05
3.87521e+01 9.44652e+01 4.54428e+05
3.85568e+01 9.80534e+01 4.54428e+05
4.62898e+01 1.02297e+02 4.54428e+05
1.55783e+01 1.02262e+02 4.54428e+05
6.75361e+00 1.02269e+02 4.54428e+05
3.90235e+00 1.02285e+02 4.54428e+05
2.87107e+00 1.02303e+02 4.54428e+05
2.45568e+00 1.02324e+02 4.54428e+05
2.27211e+00 1.02345e+02 4.54428e+05
2.16195e+00 1.02362e+02 4.54428e+05
2.09073e+00 1.02376e+02 4.54428e+05
2.03005e+00 1.02385e+02 4.54428e+05
1.98612e+00 1.02393e+02 4.54428e+05
1.94641e+00 1.02400e+02 4.54428e+05
1.91198e+00 1.02405e+02 4.54428e+05
1.87594e+00 1.02410e+02 4.54428e+05
1.84945e+00 1.02414e+02 4.54428e+05
1.82885e+00 1.02418e+02 4.54428e+05
1.81351e+00 1.02421e+02 4.54428e+05
1.80258e+00 1.02425e+02 4.54428e+05
1.79520e+00 1.02428e+02 3.41506e+05
1.79009e+00 9.91779e+01 3.41506e+05
3.09099e+02 2.69978e+01 3.41506e+05
7.28792e+01 2.73977e+01 3.41506e+05
2.54069e+01 2.76136e+01 3.41506e+05
